,driverID,race,qualipos,racepos
3428,kubica,16,4,5
3429,liuzzi,16,17,24
3430,massa,16,12,10
3431,michael_schumacher,16,10,23
3432,petrov,16,13,6
3433,rosberg,16,7,4
3434,sutil,16,15,13
3435,trulli,16,19,21
3436,vettel,16,1,1
3437,webber,16,2,8
3439,alguersuari,17,16,9
3440,alonso,17,3,7
3441,barrichello,17,10,12
3442,bruno_senna,17,24,19
3443,buemi,17,17,15
3444,button,17,7,3
3445,glock,17,20,22
3446,grassi,17,22,18
3447,hamilton,17,4,2
3448,heidfeld,17,13,11
3449,hulkenberg,17,11,16
3450,kobayashi,17,12,14
3451,kovalainen,17,21,17
3452,kubica,17,8,5
3453,liuzzi,17,18,24
3454,massa,17,6,10
3455,michael_schumacher,17,9,23
3456,petrov,17,15,6
3457,rosberg,17,5,4
3458,sutil,17,14,13
3459,trulli,17,19,21
3460,vettel,17,1,1
3461,webber,17,2,8
3463,alguersuari,18,14,9
3464,alonso,18,5,7
3465,barrichello,18,6,12
3466,bruno_senna,18,24,19
3467,buemi,18,15,15
3468,button,18,11,3
3469,glock,18,19,22
3470,grassi,18,22,18
3471,hamilton,18,4,2
3472,heidfeld,18,16,11
3473,hulkenberg,18,1,16
3474,klien,18,23,20
3475,kobayashi,18,12,14
3476,kovalainen,18,21,17
3477,kubica,18,7,5
3478,liuzzi,18,17,24
3479,massa,18,9,10
3480,michael_schumacher,18,8,23
3481,petrov,18,10,6
3482,rosberg,18,13,4
3483,sutil,18,18,13
3484,trulli,18,20,21
3485,vettel,18,2,1
3486,webber,18,3,8
3487,alguersuari,19,17,9
3488,alonso,19,3,7
3489,barrichello,19,7,12
3490,bruno_senna,19,23,19
3491,buemi,19,18,15
3492,button,19,4,3
3493,glock,19,21,22
3494,grassi,19,22,18
3495,hamilton,19,2,2
3496,heidfeld,19,14,11
3497,hulkenberg,19,15,16
3498,klien,19,24,20
3499,kobayashi,19,12,14
3500,kovalainen,19,20,17
3501,kubica,19,11,5
3502,liuzzi,19,16,24
3503,massa,19,6,10
3504,michael_schumacher,19,8,23
3505,petrov,19,10,6
3506,rosberg,19,9,4
3507,sutil,19,13,13
3508,trulli,19,19,21
3509,vettel,19,1,1
3510,webber,19,5,8
3511,alguersuari,1,12,11
3512,alonso,1,5,4
3513,ambrosio,1,22,19
3514,barrichello,1,17,14
3515,buemi,1,10,12
3516,button,1,4,3
3517,glock,1,21,24
3518,hamilton,1,2,22
3521,kobayashi,1,9,9
3522,kovalainen,1,19,16
3523,liuzzi,1,23,21
3524,maldonado,1,15,23
3525,massa,1,8,5
3526,michael_schumacher,1,11,15
3527,perez,1,13,13
3528,petrov,1,6,10
3529,resta,1,14,8
3530,rosberg,1,7,7
3531,sutil,1,16,6
3532,trulli,1,20,18
3533,vettel,1,1,2
3534,webber,1,3,1
3535,alguersuari,2,13,11
3536,alonso,2,5,4
3537,ambrosio,2,22,19
3538,barrichello,2,15,14
3539,buemi,2,12,12
3540,button,2,4,3
3541,glock,2,21,24
3542,hamilton,2,2,22
3545,kobayashi,2,10,9
3546,kovalainen,2,19,16
3547,liuzzi,2,23,21
3548,maldonado,2,18,23
3549,massa,2,7,5
3550,michael_schumacher,2,11,15
3551,perez,2,16,13
3552,petrov,2,8,10
3553,resta,2,14,8
3554,rosberg,2,9,7
3555,sutil,2,17,6
3556,trulli,2,20,18
3557,vettel,2,1,2
3558,webber,2,3,1
3559,alguersuari,3,7,11
3560,alonso,3,5,4
3561,ambrosio,3,21,19
3562,barrichello,3,15,14
3563,buemi,3,9,12
3564,button,3,2,3
3565,glock,3,22,24
3566,hamilton,3,3,22
3569,kobayashi,3,13,9
3570,kovalainen,3,19,16
3571,liuzzi,3,23,21
3572,maldonado,3,17,23
3573,massa,3,6,5
3574,michael_schumacher,3,14,15
3575,perez,3,12,13
3576,petrov,3,10,10
3577,resta,3,8,8
3578,rosberg,3,4,7
3579,sutil,3,11,6
3580,trulli,3,20,18
3581,vettel,3,1,2
3582,webber,3,18,1
3583,alguersuari,4,17,11
3584,alonso,4,5,4
3585,ambrosio,4,20,19
3586,barrichello,4,11,14
3587,buemi,4,16,12
3588,button,4,6,3
3589,glock,4,22,24
3590,hamilton,4,4,22
3593,kovalainen,4,18,16
3594,liuzzi,4,21,21
3595,maldonado,4,14,23
3596,massa,4,10,5
3597,michael_schumacher,4,8,15
3598,perez,4,15,13
3599,petrov,4,7,10
3600,resta,4,13,8
3601,rosberg,4,3,7
3602,sutil,4,12,6
3603,trulli,4,19,18
3604,vettel,4,1,2
3605,webber,4,2,1
3606,alguersuari,5,13,11
3607,alonso,5,4,4
3608,ambrosio,5,23,19
3609,barrichello,5,19,14
3610,buemi,5,11,12
3611,button,5,5,3
3612,glock,5,20,24
3613,hamilton,5,3,22
3615,kobayashi,5,14,9
3616,kovalainen,5,15,16
3617,liuzzi,5,21,21
3618,maldonado,5,9,23
3619,massa,5,8,5
3620,michael_schumacher,5,10,15
3621,perez,5,12,13
3622,petrov,5,6,10
3623,resta,5,16,8
3624,rosberg,5,7,7
3625,sutil,5,17,6
3626,trulli,5,18,18
3627,vettel,5,2,2
3628,webber,5,1,1
3629,alguersuari,6,20,11
3630,alonso,6,4,4
3631,ambrosio,6,22,19
3632,barrichello,6,12,14
3633,buemi,6,17,12
3634,button,6,2,3
3635,glock,6,21,24
3636,hamilton,6,7,22
3639,kobayashi,6,13,9
3640,kovalainen,6,18,16
3641,liuzzi,6,24,21
3642,maldonado,6,9,23
3643,massa,6,6,5
3644,michael_schumacher,6,5,15
3645,perez,6,10,13
3646,petrov,6,11,10
3647,resta,6,14,8
3648,rosberg,6,8,7
3649,sutil,6,15,6
3650,trulli,6,19,18
3651,vettel,6,1,2
3652,webber,6,3,1
3653,alguersuari,7,18,11
3654,alonso,7,2,4
3655,ambrosio,7,24,19
3656,barrichello,7,16,14
3657,buemi,7,15,12
3658,button,7,7,3
3659,glock,7,22,24
3660,hamilton,7,5,22
3663,kobayashi,7,13,9
3664,kovalainen,7,20,16
3665,liuzzi,7,21,21
3666,maldonado,7,12,23
3667,massa,7,3,5
3668,michael_schumacher,7,8,15
3669,petrov,7,10,10
3670,resta,7,11,8
3672,rosberg,7,6,7
3673,sutil,7,14,6
3674,trulli,7,19,18
3675,vettel,7,1,2
3676,webber,7,4,1
3677,alguersuari,8,18,11
3678,alonso,8,4,4
3679,ambrosio,8,23,19
3680,barrichello,8,13,14
3681,buemi,8,17,12
3682,button,8,6,3
3683,glock,8,21,24
3684,hamilton,8,3,22
3687,kobayashi,8,14,9
3688,kovalainen,8,19,16
3689,liuzzi,8,22,21
3690,maldonado,8,15,23
3691,massa,8,5,5
3692,michael_schumacher,8,8,15
3693,perez,8,16,13
3694,petrov,8,11,10
3695,resta,8,12,8
3696,rosberg,8,7,7
3697,sutil,8,10,6
3698,trulli,8,20,18
3699,vettel,8,1,2
3700,webber,8,2,1
3701,alguersuari,9,18,11
3702,alonso,9,3,4
3703,ambrosio,9,22,19
3704,barrichello,9,15,14
3705,buemi,9,19,12
3706,button,9,5,3
3707,glock,9,20,24
3708,hamilton,9,10,22
3710,kobayashi,9,8,9
3711,kovalainen,9,17,16
3712,liuzzi,9,23,21
3713,maldonado,9,7,23
3714,massa,9,4,5
3715,michael_schumacher,9,13,15
3716,perez,9,12,13
3717,petrov,9,14,10
3718,resta,9,6,8
3719,ricciardo,9,24,20
3720,rosberg,9,9,7
3721,sutil,9,11,6
3722,trulli,9,21,18
3723,vettel,9,2,2
3724,webber,9,1,1
3725,alguersuari,10,17,11
3726,alonso,10,4,4
3727,ambrosio,10,22,19
3728,barrichello,10,14,14
3729,buemi,10,16,12
3730,button,10,7,3
3732,glock,10,20,24
3733,hamilton,10,2,22
3735,kobayashi,10,18,9
3736,kovalainen,10,19,16
3737,liuzzi,10,23,21
3738,maldonado,10,13,23
3739,massa,10,5,5
3740,michael_schumacher,10,10,15
3741,perez,10,15,13
3742,petrov,10,9,10
3743,resta,10,12,8
3744,ricciardo,10,24,20
3745,rosberg,10,6,7
3746,sutil,10,8,6
3747,vettel,10,3,2
3748,webber,10,1,1
3749,alguersuari,11,16,11
3750,alonso,11,5,4
3751,ambrosio,11,24,19
3752,barrichello,11,15,14
3753,buemi,11,18,12
3754,button,11,3,3
3755,glock,11,21,24
3756,hamilton,11,2,22
3758,kobayashi,11,13,9
3759,kovalainen,11,19,16
3760,liuzzi,11,22,21
3761,maldonado,11,17,23
3762,massa,11,4,5
3763,michael_schumacher,11,9,15
3764,perez,11,10,13
3765,petrov,11,12,10
3766,resta,11,11,8
3767,ricciardo,11,23,20
3768,rosberg,11,7,7
3769,sutil,11,8,6
3770,trulli,11,20,18
3771,vettel,11,1,2
3772,webber,11,6,1
3773,alguersuari,12,6,11
3774,alonso,12,8,4
3775,ambrosio,12,21,19
3776,barrichello,12,14,14
3777,bruno_senna,12,7,17
3778,buemi,12,11,12
3779,button,12,13,3
3780,glock,12,20,24
3781,hamilton,12,2,22
3782,kobayashi,12,12,9
3783,kovalainen,12,17,16
3784,liuzzi,12,22,21
3785,maldonado,12,16,23
3786,massa,12,4,5
3787,perez,12,9,13
3788,petrov,12,10,10
3789,resta,12,18,8
3790,ricciardo,12,23,20
3791,rosberg,12,5,7
3792,sutil,12,15,6
3793,trulli,12,19,18
3794,vettel,12,1,2
3795,webber,12,3,1
3796,alguersuari,13,18,11
3797,alonso,13,4,4
3798,ambrosio,13,22,19
3799,barrichello,13,13,14
3800,bruno_senna,13,10,17
3801,buemi,13,16,12
3802,button,13,3,3
3803,glock,13,21,24
3804,hamilton,13,2,22
3805,kobayashi,13,17,9
3806,kovalainen,13,20,16
3807,liuzzi,13,24,21
3808,maldonado,13,14,23
3809,massa,13,6,5
3810,michael_schumacher,13,8,15
3811,perez,13,15,13
3812,petrov,13,7,10
3813,resta,13,11,8
3814,ricciardo,13,23,20
3815,rosberg,13,9,7
3816,sutil,13,12,6
3817,trulli,13,19,18
3818,vettel,13,1,2
3819,webber,13,5,1
3820,alguersuari,14,16,11
3821,alonso,14,5,4
3822,ambrosio,14,22,19
3823,barrichello,14,12,14
3824,bruno_senna,14,15,17
3825,buemi,14,14,12
3826,button,14,3,3
3827,glock,14,21,24
3828,hamilton,14,4,22
3829,kobayashi,14,17,9
3830,kovalainen,14,19,16
3831,liuzzi,14,24,21
3832,maldonado,14,13,23
3833,massa,14,6,5
3834,michael_schumacher,14,8,15
3835,perez,14,11,13
3836,petrov,14,18,10
3837,resta,14,10,8
3838,ricciardo,14,23,20
3839,rosberg,14,7,7
3840,sutil,14,9,6
3841,trulli,14,20,18
3842,vettel,14,1,2
3843,webber,14,2,1
3844,alguersuari,15,16,11
3845,alonso,15,5,4
3846,ambrosio,15,20,19
3847,barrichello,15,13,14
3848,bruno_senna,15,8,17
3849,buemi,15,15,12
3850,button,15,2,3
3851,glock,15,21,24
3852,hamilton,15,3,22
3853,kobayashi,15,10,9
3854,kovalainen,15,18,16
3855,liuzzi,15,24,21
3856,maldonado,15,14,23
3857,massa,15,4,5
3858,michael_schumacher,15,7,15
3859,perez,15,17,13
3860,petrov,15,9,10
3861,resta,15,12,8
3862,ricciardo,15,22,20
3863,rosberg,15,23,7
3864,sutil,15,11,6
3865,trulli,15,19,18
3866,vettel,15,1,2
3867,webber,15,6,1
3868,alguersuari,16,11,11
3869,alonso,16,6,4
3870,ambrosio,16,22,19
3871,barrichello,16,18,14
3872,bruno_senna,16,15,17
3873,buemi,16,13,12
3874,button,16,3,3
3875,glock,16,21,24
3876,hamilton,16,1,22
3877,kobayashi,16,14,9
3878,kovalainen,16,19,16
3879,liuzzi,16,23,21
3880,maldonado,16,16,23
3881,massa,16,5,5
3882,michael_schumacher,16,12,15
3883,perez,16,17,13
3884,petrov,16,8,10
3885,resta,16,9,8
3886,ricciardo,16,24,20
3887,rosberg,16,7,7
3888,sutil,16,10,6
3889,trulli,16,20,18
3890,vettel,16,2,2
3891,webber,16,4,1
3892,alguersuari,17,10,11
3893,alonso,17,4,4
3894,ambrosio,17,23,19
3895,barrichello,17,16,14
3896,bruno_senna,17,15,17
3897,buemi,17,9,12
3898,button,17,5,3
3899,glock,17,24,24
3900,hamilton,17,2,22
3902,kobayashi,17,18,9
3903,kovalainen,17,19,16
3904,maldonado,17,14,23
3905,massa,17,6,5
3906,michael_schumacher,17,12,15
3907,perez,17,17,13
3908,petrov,17,11,10
3909,resta,17,13,8
3910,ricciardo,17,21,20
3911,rosberg,17,7,7
3912,sutil,17,8,6
3913,trulli,17,20,18
3914,vettel,17,1,2
3915,webber,17,3,1
3916,alguersuari,18,15,11
3917,alonso,18,5,4
3918,ambrosio,18,22,19
3919,bruno_senna,18,14,17
3920,buemi,18,13,12
3921,button,18,3,3
3922,glock,18,20,24
3923,hamilton,18,2,22
3924,kobayashi,18,16,9
3925,kovalainen,18,18,16
3926,liuzzi,18,23,21
3927,maldonado,18,17,23
3928,massa,18,6,5
3929,michael_schumacher,18,8,15
3930,perez,18,11,13
3931,petrov,18,12,10
3932,resta,18,10,8
3933,ricciardo,18,21,20
3934,rosberg,18,7,7
3935,sutil,18,9,6
3936,trulli,18,19,18
3937,vettel,18,1,2
3938,webber,18,4,1
3939,alguersuari,19,13,11
3940,alonso,19,5,4
3941,ambrosio,19,23,19
3942,barrichello,19,12,14
3943,bruno_senna,19,9,17
3944,buemi,19,14,12
3945,button,19,3,3
3946,glock,19,24,24
3947,hamilton,19,4,22
3948,kobayashi,19,16,9
3949,kovalainen,19,19,16
3950,liuzzi,19,21,21
3951,maldonado,19,18,23
3952,massa,19,7,5
3953,michael_schumacher,19,10,15
3954,perez,19,17,13
3955,petrov,19,15,10
3956,resta,19,11,8
3957,ricciardo,19,22,20
3958,rosberg,19,6,7
3959,sutil,19,8,6
3960,trulli,19,20,18
3961,vettel,19,1,2
3962,webber,19,2,1
3963,alonso,1,12,2
3964,bruno_senna,1,14,23
3965,button,1,2,1
3966,glock,1,21,16
3967,grosjean,1,3,21
3968,hamilton,1,1,20
3969,hulkenberg,1,9,5
3970,karthikeyan,1,24,18
3971,kobayashi,1,13,9
3972,kovalainen,1,19,14
3973,maldonado,1,8,22
3974,massa,1,16,3
3975,michael_schumacher,1,4,7
3976,perez,1,17,24
3977,petrov,1,20,11
3978,pic,1,22,12
3979,raikkonen,1,18,10
3980,resta,1,15,19
3981,ricciardo,1,10,13
3982,rosa,1,23,17
3983,rosberg,1,7,15
3984,vergne,1,11,8
3985,vettel,1,6,6
3986,webber,1,5,4
3987,alonso,2,9,2
3988,bruno_senna,2,13,23
3989,button,2,2,1
3990,glock,2,21,16
3991,grosjean,2,7,21
3992,hamilton,2,1,20
3993,hulkenberg,2,16,5
3994,karthikeyan,2,24,18
3995,kobayashi,2,17,9
3996,kovalainen,2,19,14
3997,maldonado,2,11,22
3998,massa,2,12,3
3999,michael_schumacher,2,3,7
4000,perez,2,10,24
4001,petrov,2,20,11
4002,pic,2,22,12
4003,raikkonen,2,5,10
4004,resta,2,14,19
4005,ricciardo,2,15,13
4006,rosa,2,23,17
4007,rosberg,2,8,15
4008,vergne,2,18,8
4009,vettel,2,6,6
4010,webber,2,4,4
4011,alonso,3,9,2
4012,bruno_senna,3,14,23
4013,button,3,6,1
4014,glock,3,21,16
4015,grosjean,3,10,21
4016,hamilton,3,2,20
4017,hulkenberg,3,16,5
4018,karthikeyan,3,24,18
4019,kobayashi,3,4,9
4020,kovalainen,3,19,14
4021,maldonado,3,13,22
4022,massa,3,12,3
4023,michael_schumacher,3,3,7
4024,perez,3,8,24
4025,petrov,3,20,11
4026,pic,3,22,12
4027,raikkonen,3,5,10
4028,resta,3,15,19
4029,ricciardo,3,17,13
4030,rosa,3,23,17
4031,rosberg,3,1,15
4032,vergne,3,18,8
4033,vettel,3,11,6
4034,webber,3,7,4
4035,alonso,4,9,2
4036,bruno_senna,4,15,23
4037,button,4,4,1
4038,glock,4,23,16
4039,grosjean,4,7,21
4040,hamilton,4,2,20
4041,hulkenberg,4,13,5
4042,karthikeyan,4,24,18
4043,kobayashi,4,12,9
4044,kovalainen,4,16,14
4045,maldonado,4,17,22
4046,massa,4,14,3
4047,michael_schumacher,4,18,7
4048,perez,4,8,24
4049,petrov,4,20,11
4050,pic,4,21,12
4051,raikkonen,4,11,10
4052,resta,4,10,19
4053,ricciardo,4,6,13
4054,rosa,4,22,17
4055,rosberg,4,5,15
4056,vergne,4,19,8
4057,vettel,4,1,6
4058,webber,4,3,4
4059,alonso,5,3,2
4060,bruno_senna,5,18,23
4061,button,5,11,1
4062,glock,5,22,16
4063,grosjean,5,4,21
4064,hamilton,5,1,20
4065,hulkenberg,5,14,5
4066,karthikeyan,5,24,18
4067,kobayashi,5,10,9
4068,kovalainen,5,20,14
4069,maldonado,5,2,22
4070,massa,5,17,3
4071,michael_schumacher,5,9,7
4072,perez,5,6,24
4073,petrov,5,19,11
4074,pic,5,21,12
4075,raikkonen,5,5,10
4076,resta,5,13,19
4077,ricciardo,5,16,13
4078,rosa,5,23,17
4079,rosberg,5,7,15
4080,vergne,5,15,8
4081,vettel,5,8,6
4082,webber,5,12,4
4083,alonso,6,6,2
4084,bruno_senna,6,14,23
4085,button,6,13,1
4086,glock,6,20,16
4087,grosjean,6,5,21
4088,hamilton,6,4,20
4089,hulkenberg,6,11,5
4090,karthikeyan,6,23,18
4091,kobayashi,6,12,9
4092,kovalainen,6,18,14
4093,maldonado,6,9,22
4094,massa,6,7,3
4095,michael_schumacher,6,1,7
4096,petrov,6,19,11
4097,pic,6,22,12
4098,raikkonen,6,8,10
4099,resta,6,15,19
4100,ricciardo,6,16,13
4101,rosa,6,21,17
4102,rosberg,6,3,15
4103,vergne,6,17,8
4104,vettel,6,10,6
4105,webber,6,2,4
4106,alonso,7,3,2
4107,bruno_senna,7,16,23
4108,button,7,10,1
4109,glock,7,22,16
4110,grosjean,7,7,21
4111,hamilton,7,2,20
4112,hulkenberg,7,13,5
4113,karthikeyan,7,24,18
4114,kobayashi,7,11,9
4115,kovalainen,7,18,14
4116,maldonado,7,17,22
4117,massa,7,6,3
4118,michael_schumacher,7,9,7
4119,perez,7,15,24
4120,petrov,7,19,11
4121,pic,7,23,12
4122,raikkonen,7,12,10
4123,resta,7,8,19
4124,ricciardo,7,14,13
4125,rosa,7,21,17
4126,rosberg,7,5,15
4127,vergne,7,20,8
4128,vettel,7,1,6
4129,webber,7,4,4
4130,alonso,8,11,2
4131,bruno_senna,8,14,23
4132,button,8,9,1
4133,grosjean,8,4,21
4134,hamilton,8,2,20
4135,hulkenberg,8,8,5
4136,karthikeyan,8,22,18
4137,kobayashi,8,7,9
4138,kovalainen,8,16,14
4139,maldonado,8,3,22
4140,massa,8,13,3
4141,michael_schumacher,8,12,7
4142,perez,8,15,24
4143,petrov,8,20,11
4144,pic,8,23,12
4145,raikkonen,8,5,10
4146,resta,8,10,19
4147,ricciardo,8,17,13
4148,rosa,8,21,17
4149,rosberg,8,6,15
4150,vergne,8,18,8
4151,vettel,8,1,6
4152,webber,8,19,4
4153,alonso,9,1,2
4154,bruno_senna,9,15,23
4155,button,9,18,1
4156,glock,9,21,16
4157,grosjean,9,10,21
4158,hamilton,9,8,20
4159,hulkenberg,9,9,5
4160,karthikeyan,9,23,18
4161,kobayashi,9,12,9
4162,kovalainen,9,20,14
4163,maldonado,9,7,22
4164,massa,9,5,3
4165,michael_schumacher,9,3,7
4166,perez,9,17,24
4167,petrov,9,19,11
4168,pic,9,24,12
4169,raikkonen,9,6,10
4170,resta,9,11,19
4171,ricciardo,9,14,13
4172,rosa,9,22,17
4173,rosberg,9,13,15
4174,vergne,9,16,8
4175,vettel,9,4,6
4176,webber,9,2,4
4177,alonso,10,1,2
4178,bruno_senna,10,16,23
4179,button,10,7,1
4180,glock,10,22,16
4181,grosjean,10,15,21
4182,hamilton,10,8,20
4183,hulkenberg,10,5,5
4184,karthikeyan,10,24,18
4185,kobayashi,10,13,9
4186,kovalainen,10,19,14
4187,maldonado,10,6,22
4188,massa,10,14,3
4189,michael_schumacher,10,4,7
4190,perez,10,12,24
4191,petrov,10,20,11
4192,pic,10,21,12
4193,raikkonen,10,10,10
4194,resta,10,9,19
4195,ricciardo,10,11,13
4196,rosa,10,23,17
4197,rosberg,10,17,15
4198,vergne,10,18,8
4199,vettel,10,2,6
4200,webber,10,3,4
4201,alonso,11,6,2
4202,bruno_senna,11,9,23
4203,button,11,4,1
4204,glock,11,22,16
4205,grosjean,11,2,21
4206,hamilton,11,1,20
4207,hulkenberg,11,10,5
4208,karthikeyan,11,24,18
4209,kobayashi,11,15,9
4210,kovalainen,11,19,14
4211,maldonado,11,8,22
4212,massa,11,7,3
4213,michael_schumacher,11,17,7
4214,perez,11,14,24
4215,petrov,11,20,11
4216,pic,11,21,12
4217,raikkonen,11,5,10
4218,resta,11,12,19
4219,ricciardo,11,18,13
4220,rosa,11,23,17
4221,rosberg,11,13,15
4222,vergne,11,16,8
4223,vettel,11,3,6
4224,webber,11,11,4
4225,alonso,12,6,2
4226,bruno_senna,12,17,23
4227,button,12,1,1
4228,glock,12,21,16
4229,grosjean,12,9,21
4230,hamilton,12,8,20
4231,hulkenberg,12,12,5
4232,karthikeyan,12,24,18
4233,kobayashi,12,2,9
4234,kovalainen,12,19,14
4235,maldonado,12,3,22
4236,massa,12,14,3
4237,michael_schumacher,12,13,7
4238,perez,12,5,24
4239,petrov,12,20,11
4240,pic,12,23,12
4241,raikkonen,12,4,10
4242,resta,12,10,19
4243,ricciardo,12,16,13
4244,rosa,12,22,17
4245,rosberg,12,18,15
4246,vergne,12,15,8
4247,vettel,12,11,6
4248,webber,12,7,4
4249,alonso,13,10,2
4251,bruno_senna,13,14,23
4252,button,13,2,1
4253,glock,13,20,16
4254,hamilton,13,1,20
4255,karthikeyan,13,22,18
4256,kobayashi,13,9,9
4257,kovalainen,13,18,14
4258,maldonado,13,12,22
4259,massa,13,3,3
4260,michael_schumacher,13,5,7
4261,perez,13,13,24
4262,petrov,13,19,11
4263,pic,13,21,12
4264,raikkonen,13,8,10
4265,resta,13,4,19
4266,ricciardo,13,15,13
4267,rosa,13,23,17
4268,rosberg,13,7,15
4269,vergne,13,17,8
4270,vettel,13,6,6
4271,webber,13,11,4
4272,alonso,14,5,2
4273,bruno_senna,14,17,23
4274,button,14,4,1
4275,glock,14,21,16
4276,grosjean,14,8,21
4277,hamilton,14,1,20
4278,hulkenberg,14,11,5
4279,karthikeyan,14,23,18
4280,kobayashi,14,18,9
4281,kovalainen,14,20,14
4282,maldonado,14,2,22
4283,massa,14,13,3
4284,michael_schumacher,14,9,7
4285,perez,14,14,24
4286,petrov,14,19,11
4287,pic,14,22,12
4288,raikkonen,14,12,10
4289,resta,14,6,19
4290,ricciardo,14,15,13
4291,rosa,14,24,17
4292,rosberg,14,10,15
4293,vergne,14,16,8
4294,vettel,14,3,6
4295,webber,14,7,4
4296,alonso,15,7,2
4297,bruno_senna,15,18,23
4298,button,15,3,1
4299,glock,15,20,16
4300,grosjean,15,5,21
4301,hamilton,15,9,20
4302,hulkenberg,15,10,5
4303,karthikeyan,15,24,18
4304,kobayashi,15,4,9
4305,kovalainen,15,19,14
4306,maldonado,15,14,22
4307,massa,15,11,3
4308,michael_schumacher,15,13,7
4309,perez,15,6,24
4310,petrov,15,23,11
4311,pic,15,22,12
4312,raikkonen,15,8,10
4313,resta,15,12,19
4314,ricciardo,15,16,13
4315,rosa,15,21,17
4316,rosberg,15,15,15
4317,vergne,15,17,8
4318,vettel,15,1,6
4319,webber,15,2,4
4320,alonso,16,4,2
4321,bruno_senna,16,18,23
4322,button,16,11,1
4323,glock,16,22,16
4324,grosjean,16,7,21
4325,hamilton,16,3,20
4326,hulkenberg,16,8,5
4327,kobayashi,16,13,9
4328,kovalainen,16,20,14
4329,maldonado,16,15,22
4330,massa,16,6,3
4331,michael_schumacher,16,10,7
4332,perez,16,12,24
4333,petrov,16,19,11
4334,pic,16,21,12
4335,raikkonen,16,5,10
4336,resta,16,14,19
4337,ricciardo,16,16,13
4338,rosa,16,23,17
4339,rosberg,16,9,15
4340,vergne,16,17,8
4341,vettel,16,2,6
4342,webber,16,1,4
4343,alonso,17,5,2
4344,bruno_senna,17,13,23
4345,button,17,4,1
4346,glock,17,21,16
4347,grosjean,17,11,21
4348,hamilton,17,3,20
4349,hulkenberg,17,12,5
4350,karthikeyan,17,23,18
4351,kobayashi,17,17,9
4352,kovalainen,17,20,14
4353,maldonado,17,9,22
4354,massa,17,6,3
4355,michael_schumacher,17,14,7
4356,perez,17,8,24
4357,petrov,17,19,11
4358,pic,17,24,12
4359,raikkonen,17,7,10
4360,resta,17,16,19
4361,ricciardo,17,15,13
4362,rosa,17,22,17
4363,rosberg,17,10,15
4364,vergne,17,18,8
4365,vettel,17,1,6
4366,webber,17,2,4
4367,alonso,18,7,2
4368,bruno_senna,18,15,23
4369,button,18,6,1
4370,glock,18,22,16
4371,grosjean,18,10,21
4372,hamilton,18,1,20
4373,hulkenberg,18,11,5
4374,karthikeyan,18,24,18
4375,kobayashi,18,16,9
4376,kovalainen,18,19,14
4377,maldonado,18,4,22
4378,massa,18,9,3
4379,michael_schumacher,18,14,7
4380,perez,18,12,24
4381,petrov,18,21,11
4382,pic,18,20,12
4383,raikkonen,18,5,10
4384,resta,18,13,19
4385,ricciardo,18,17,13
4386,rosa,18,23,17
4387,rosberg,18,8,15
4388,vergne,18,18,8
4389,vettel,18,3,6
4390,webber,18,2,4
4391,alonso,19,9,2
4392,bruno_senna,19,11,23
4393,button,19,12,1
4394,glock,19,19,16
4395,grosjean,19,4,21
4396,hamilton,19,2,20
4397,hulkenberg,19,8,5
4398,karthikeyan,19,24,18
4399,kobayashi,19,16,9
4400,kovalainen,19,22,14
4401,maldonado,19,10,22
4402,massa,19,7,3
4403,michael_schumacher,19,6,7
4404,perez,19,15,24
4405,petrov,19,21,11
4406,pic,19,20,12
4407,raikkonen,19,5,10
4408,resta,19,13,19
4409,ricciardo,19,18,13
4410,rosa,19,23,17
4411,rosberg,19,17,15
4412,vergne,19,14,8
4413,vettel,19,1,6
4414,webber,19,3,4
4415,alonso,20,8,2
4416,bruno_senna,20,12,23
4417,button,20,2,1
4418,glock,20,21,16
4419,grosjean,20,18,21
4420,hamilton,20,1,20
4421,hulkenberg,20,7,5
4422,karthikeyan,20,23,18
4423,kobayashi,20,15,9
4424,kovalainen,20,20,14
4425,maldonado,20,6,22
4426,massa,20,5,3
4427,michael_schumacher,20,14,7
4428,perez,20,13,24
4429,petrov,20,19,11
4430,pic,20,22,12
4431,raikkonen,20,9,10
4432,resta,20,11,19
4433,ricciardo,20,16,13
4434,rosa,20,24,17
4435,rosberg,20,10,15
4436,vergne,20,17,8
4437,vettel,20,4,6
4438,webber,20,3,4
4439,alonso,1,5,3
4440,bottas,1,16,21
4441,button,1,10,4
4442,chilton,1,20,19
4443,garde,1,21,18
4444,grosjean,1,8,22
4445,gutierrez,1,18,12
4446,hamilton,1,3,9
4447,hulkenberg,1,11,8
4448,jules_bianchi,1,19,17
4449,maldonado,1,17,16
4450,massa,1,4,7
4451,perez,1,15,6
4452,pic,1,22,20
4454,resta,1,9,11
4455,ricciardo,1,14,10
4456,rosberg,1,6,5
4457,sutil,1,12,13
4458,vergne,1,13,15
4459,vettel,1,1,1
4460,webber,1,2,2
4461,alonso,2,3,3
4462,bottas,2,18,21
4463,button,2,8,4
4464,chilton,2,21,19
4465,garde,2,22,18
4466,grosjean,2,11,22
4467,gutierrez,2,14,12
4468,hamilton,2,4,9
4469,hulkenberg,2,12,8
4470,jules_bianchi,2,19,17
4471,maldonado,2,16,16
4472,massa,2,2,7
4473,perez,2,10,6
4474,pic,2,20,20
4476,resta,2,15,11
4477,ricciardo,2,13,10
4478,rosberg,2,6,5
